1,18.06875467300415
2,18.125998973846436
3,17.561733722686768
4,18.36315393447876
5,18.870174884796143
6,20.07230520248413
7,23.85042905807495
8,26.908910274505615
9,31.476187705993652
10,38.582658767700195
11,47.82761335372925
12,50.8411169052124
13,52.76697874069214
14,55.00359535217285
15,58.39327573776245
16,62.13868856430054
17,64.90277051925659
18,66.51787757873535
19,68.61956119537354
20,71.579909324646
21,74.24994707107544
22,75.50114393234253
23,76.9608736038208
24,78.03215980529785
25,79.6554446220398
26,80.87801933288574
27,83.22503566741943
28,85.34307479858398
29,86.61062717437744
30,88.90448808670044
31,90.3683066368103
32,91.65630340576172
33,92.63763427734375
34,95.09913921356201
35,95.1563835144043
36,95.88420391082764
37,97.77735471725464
38,99.92810487747192
39,101.64952278137207
40,102.92525291442871
41,104.1273832321167
42,104.89200353622437
43,104.54853773117065
44,104.68755960464478
45,104.25413846969604
46,98.82410764694214
47,96.06411457061768
48,95.28313875198364
49,92.55176782608032
50,91.29239320755005
51,90.38875102996826
52,89.66093063354492
53,85.37987470626831
54,81.80210590362549
55,77.53740549087524
56,71.96835279464722
57,69.78898048400879
58,68.07982921600342
59,66.86134338378906
60,66.21938943862915
61,61.6602897644043
62,60.50722599029541
63,58.4668755531311
64,54.713284969329834
65,48.9970326423645
66,44.544243812561035
67,40.426743030548096
68,36.21110916137695
69,32.31849670410156
70,29.37859296798706
71,27.137887477874756
72,27.473175525665283
73,24.308383464813232
74,22.022700309753418
75,20.16226053237915
76,18.215954303741455
77,16.286003589630127
78,15.092051029205322
79,14.024853706359863
80,14.024853706359863
81,12.458813190460205
82,11.17490530014038
83,11.951792240142822
84,13.194811344146729
85,12.213480472564697
86,9.154999256134033
87,8.230912685394287
88,8.729755878448486
89,8.120512962341309
90,7.302737236022949
91,8.288156986236572
92,8.881044387817383
93,8.07962417602539
94,7.875180244445801
95,6.787538528442383
96,8.091890811920166
97,8.006024360656738
98,6.9142937660217285
99,7.482647895812988
100,7.004249095916748
101,6.869316101074219
102,6.047451496124268
103,6.194651126861572
104,5.6058526039123535
105,6.9142937660217285
106,7.335448265075684
107,10.524773597717285
108,16.981112957000732
109,24.627315998077393
110,30.204546451568604
111,35.789954662323
112,39.60078954696655
113,44.41748857498169
114,47.94210195541382
115,49.822986125946045
116,53.4825325012207
117,55.968570709228516
118,59.09656286239624
119,61.226868629455566
120,64.2526388168335
121,67.40516424179077
122,70.99519968032837
123,74.58523511886597
124,76.37616395950317
125,79.48780059814453
126,81.36050701141357
127,82.42770433425903
128,83.65845680236816
129,82.23552703857422
130,85.51071882247925
131,93.68029832839966
132,100.40241479873657
133,103.18694114685059
134,107.12862014770508
135,107.55795240402222
136,107.72150754928589
137,105.65662384033203
138,111.28700971603394
139,95.79833745956421
140,83.98556709289551
141,71.73937559127808
142,28.450417518615723
143,49.230098724365234
144,40.47989845275879
145,26.73717737197876
146,15.713560581207275
147,29.861080646514893
148,46.412861347198486
149,59.48909521102905
150,64.75557088851929
